TransactionID,Date,CustomerID,Region,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,Discount,ProfitMargin,PaymentMethod,SalesRep,CustomerSatisfaction
5236,2022-08-07 03:00:00,3100,North,Home,Shirt,16,275.46,3085.15,0.3,0.09,Bank Transfer,Alice,4
5237,2022-08-07 04:00:00,4657,South,Electronics,Football,10,329.65,2966.85,0.1,0.27,PayPal,Charlie,2
5238,2022-08-07 05:00:00,1557,South,Home,Sofa,11,374.32,3252.84,0.21,0.11,Credit Card,Charlie,4
5239,2022-08-07 06:00:00,4596,West,Sports,Laptop,10,116.01,1067.29,0.08,0.36,Bank Transfer,Ethan,1
5240,2022-08-07 07:00:00,4748,East,Clothing,Laptop,12,171.32,1870.81,0.09,0.14,Cash,Charlie,5
5241,2022-08-07 08:00:00,4173,South,Beauty,Sofa,14,209.1,2722.48,0.07,0.33,Credit Card,Ethan,2
5242,2022-08-07 09:00:00,2815,North,Beauty,Laptop,9,299.32,2235.92,0.17,0.12,Bank Transfer,Alice,5
5243,2022-08-07 10:00:00,4841,North,Sports,Football,13,425.99,5150.22,0.07,0.25,Bank Transfer,Charlie,1
5244,2022-08-07 11:00:00,3005,South,Home,Laptop,6,130.83,612.28,0.22,0.37,Bank Transfer,Bob,2
5245,2022-08-07 12:00:00,4920,East,Clothing,Laptop,11,238.09,2095.19,0.2,0.15,Bank Transfer,Bob,4
5246,2022-08-07 13:00:00,3915,East,Home,Shirt,1,377.01,328.0,0.13,0.08,Cash,Alice,4
5247,2022-08-07 14:00:00,1397,West,Electronics,Football,15,48.26,716.66,0.01,0.24,Cash,Ethan,1
5248,2022-08-07 15:00:00,4209,West,Home,Football,7,258.88,1794.04,0.01,0.11,PayPal,Bob,5
5249,2022-08-07 16:00:00,1674,South,Electronics,Shirt,11,76.47,706.58,0.16,0.3,Bank Transfer,Charlie,2
5250,2022-08-07 17:00:00,4992,West,Beauty,Perfume,17,271.88,3466.47,0.25,0.26,PayPal,Diana,4
5251,2022-08-07 18:00:00,1386,West,Clothing,Sofa,5,385.07,1578.79,0.18,0.17,Credit Card,Ethan,4
5252,2022-08-07 19:00:00,3158,West,Electronics,Football,9,122.29,957.53,0.13,0.3,Cash,Charlie,5
5253,2022-08-07 20:00:00,3661,North,Home,Perfume,16,425.49,5037.8,0.26,0.13,Bank Transfer,Ethan,1
5254,2022-08-07 21:00:00,3064,West,Home,Sofa,11,170.73,1765.35,0.06,0.37,Cash,Charlie,1
5255,2022-08-07 22:00:00,4851,South,Beauty,Football,17,99.44,1504.53,0.11,0.17,Credit Card,Alice,1
5256,2022-08-07 23:00:00,4253,East,Sports,Laptop,6,235.34,1171.99,0.17,0.32,PayPal,Alice,4
5257,2022-08-08 00:00:00,1883,West,Sports,Football,15,438.66,5987.71,0.09,0.14,Cash,Alice,4
5258,2022-08-08 01:00:00,4607,East,Home,Sofa,3,39.12,82.15,0.3,0.3,Cash,Alice,4
5259,2022-08-08 02:00:00,1540,West,Sports,Perfume,9,167.15,1293.74,0.14,0.06,Bank Transfer,Charlie,4
5260,2022-08-08 03:00:00,1170,South,Clothing,Laptop,12,328.32,3861.04,0.02,0.15,Cash,Bob,4
5261,2022-08-08 04:00:00,3456,North,Sports,Sofa,19,182.0,3285.1,0.05,0.08,Bank Transfer,Charlie,4
5262,2022-08-08 05:00:00,1739,South,Clothing,Sofa,18,40.06,605.71,0.16,0.21,PayPal,Charlie,3
5263,2022-08-08 06:00:00,2401,North,Home,Football,16,169.34,2248.84,0.17,0.2,Bank Transfer,Diana,2
5264,2022-08-08 07:00:00,4259,West,Home,Shirt,8,411.37,2303.67,0.3,0.18,PayPal,Diana,1
5265,2022-08-08 08:00:00,3905,West,Home,Shirt,19,484.18,7543.52,0.18,0.39,Credit Card,Charlie,2
5266,2022-08-08 09:00:00,3277,North,Beauty,Laptop,5,24.69,98.76,0.2,0.14,PayPal,Alice,5
5267,2022-08-08 10:00:00,4904,South,Sports,Sofa,12,286.8,3235.1,0.06,0.33,PayPal,Diana,1
5268,2022-08-08 11:00:00,4923,South,Electronics,Perfume,6,57.13,332.5,0.03,0.21,Credit Card,Diana,1
5269,2022-08-08 12:00:00,1118,North,Electronics,Laptop,12,341.8,3363.31,0.18,0.17,Credit Card,Charlie,4
5270,2022-08-08 13:00:00,4227,West,Home,Laptop,15,8.91,98.9,0.26,0.12,Cash,Ethan,4
5271,2022-08-08 14:00:00,3831,North,Sports,Football,10,12.3,100.86,0.18,0.27,PayPal,Diana,5
5272,2022-08-08 15:00:00,4758,West,Clothing,Perfume,17,389.56,5761.59,0.13,0.17,Bank Transfer,Alice,2
5273,2022-08-08 16:00:00,3512,North,Electronics,Sofa,7,41.85,243.15,0.17,0.33,Credit Card,Charlie,2
5274,2022-08-08 17:00:00,3151,West,Home,Sofa,7,156.06,939.48,0.14,0.39,Credit Card,Ethan,2
5275,2022-08-08 18:00:00,4675,North,Electronics,Sofa,11,479.23,5060.67,0.04,0.13,Cash,Bob,5
5276,2022-08-08 19:00:00,3745,East,Electronics,Laptop,2,492.7,768.61,0.22,0.1,PayPal,Alice,3
5277,2022-08-08 20:00:00,2995,West,Electronics,Football,2,84.89,142.62,0.16,0.16,Cash,Alice,2
5278,2022-08-08 21:00:00,4866,South,Home,Laptop,14,282.65,3482.25,0.12,0.21,Bank Transfer,Charlie,1
5279,2022-08-08 22:00:00,4573,North,Home,Shirt,18,281.78,4209.79,0.17,0.16,PayPal,Bob,1
5280,2022-08-08 23:00:00,4764,South,Beauty,Shirt,16,228.93,3406.48,0.07,0.39,Credit Card,Alice,4
5281,2022-08-09 00:00:00,2705,North,Beauty,Sofa,11,462.73,4428.33,0.13,0.32,Bank Transfer,Alice,4
5282,2022-08-09 01:00:00,2722,South,Beauty,Football,9,378.25,2757.44,0.19,0.39,Cash,Charlie,2
5283,2022-08-09 02:00:00,3222,South,Electronics,Sofa,7,383.44,2496.19,0.07,0.18,PayPal,Alice,2
5284,2022-08-09 03:00:00,4805,North,Sports,Sofa,4,138.44,431.93,0.22,0.16,Bank Transfer,Ethan,4
5285,2022-08-09 04:00:00,3792,North,Home,Laptop,16,219.99,2956.67,0.16,0.19,Credit Card,Bob,1
5286,2022-08-09 05:00:00,2697,South,Beauty,Sofa,14,246.27,2551.36,0.26,0.23,Cash,Diana,5
5287,2022-08-09 06:00:00,2444,South,Sports,Sofa,11,152.96,1261.92,0.25,0.31,Cash,Diana,5
5288,2022-08-09 07:00:00,4205,South,Beauty,Football,8,51.93,353.12,0.15,0.36,Credit Card,Bob,5
5289,2022-08-09 08:00:00,4462,West,Beauty,Football,11,67.55,698.47,0.06,0.21,PayPal,Ethan,2
5290,2022-08-09 09:00:00,2759,West,Sports,Football,17,94.43,1252.14,0.22,0.15,PayPal,Charlie,5
5291,2022-08-09 10:00:00,2524,East,Beauty,Sofa,19,105.81,1749.04,0.13,0.16,Cash,Charlie,3
5292,2022-08-09 11:00:00,1664,West,Electronics,Football,10,124.92,1024.34,0.18,0.29,Credit Card,Diana,2
5293,2022-08-09 12:00:00,1032,West,Electronics,Football,12,131.45,1530.08,0.03,0.25,PayPal,Alice,3
5294,2022-08-09 13:00:00,3102,North,Electronics,Perfume,1,230.58,186.77,0.19,0.22,Bank Transfer,Bob,2
5295,2022-08-09 14:00:00,3566,East,Clothing,Perfume,2,257.24,457.89,0.11,0.12,PayPal,Ethan,2
5296,2022-08-09 15:00:00,3803,East,Beauty,Shirt,18,157.9,2557.98,0.1,0.36,PayPal,Charlie,5
5297,2022-08-09 16:00:00,4896,West,Clothing,Laptop,7,454.11,2256.93,0.29,0.32,Cash,Bob,2
5298,2022-08-09 17:00:00,4709,North,Home,Laptop,16,278.8,3880.9,0.13,0.1,Cash,Alice,3
5299,2022-08-09 18:00:00,3059,North,Sports,Football,13,394.8,4105.92,0.2,0.18,Cash,Diana,1
5300,2022-08-09 19:00:00,2551,East,Home,Shirt,4,462.5,1498.5,0.19,0.24,PayPal,Alice,3
5301,2022-08-09 20:00:00,1719,North,Clothing,Shirt,10,85.75,831.78,0.03,0.21,Credit Card,Ethan,4
5302,2022-08-09 21:00:00,3602,South,Electronics,Perfume,9,216.8,1521.94,0.22,0.19,Credit Card,Diana,2
5303,2022-08-09 22:00:00,3420,West,Beauty,Shirt,18,219.44,3554.93,0.1,0.3,Credit Card,Alice,3
5304,2022-08-09 23:00:00,1483,South,Beauty,Sofa,9,180.46,1234.35,0.24,0.07,Bank Transfer,Ethan,5
5305,2022-08-10 00:00:00,1972,East,Electronics,Football,10,9.41,77.16,0.18,0.21,Cash,Ethan,4
5306,2022-08-10 01:00:00,4718,East,Beauty,Sofa,8,408.91,2944.15,0.1,0.14,PayPal,Ethan,1
5307,2022-08-10 02:00:00,4299,North,Sports,Laptop,11,60.22,589.55,0.11,0.08,PayPal,Bob,3
5308,2022-08-10 03:00:00,3670,North,Sports,Perfume,13,497.76,5047.29,0.22,0.21,Credit Card,Ethan,3
5309,2022-08-10 04:00:00,1306,East,Sports,Sofa,13,387.61,4182.31,0.17,0.11,Bank Transfer,Charlie,3
5310,2022-08-10 05:00:00,1456,East,Home,Football,16,292.1,3738.88,0.2,0.14,PayPal,Ethan,4
5311,2022-08-10 06:00:00,3207,South,Electronics,Sofa,13,81.53,1006.9,0.05,0.23,Credit Card,Alice,5
5312,2022-08-10 07:00:00,1330,South,Sports,Sofa,12,260.12,2372.29,0.24,0.39,Cash,Charlie,4
5313,2022-08-10 08:00:00,3823,North,Clothing,Shirt,15,134.25,1812.38,0.1,0.29,Bank Transfer,Diana,5
5314,2022-08-10 09:00:00,1224,South,Sports,Perfume,16,129.9,1683.5,0.19,0.15,Bank Transfer,Charlie,5
5315,2022-08-10 10:00:00,4030,North,Home,Laptop,8,415.62,3225.21,0.03,0.18,Credit Card,Alice,1
5316,2022-08-10 11:00:00,3776,North,Clothing,Football,6,193.42,1044.47,0.1,0.19,Cash,Diana,2
5317,2022-08-10 12:00:00,4575,West,Electronics,Football,8,228.11,1478.15,0.19,0.1,Bank Transfer,Alice,2
5318,2022-08-10 13:00:00,2479,North,Electronics,Laptop,2,422.27,776.98,0.08,0.11,PayPal,Alice,3
5319,2022-08-10 14:00:00,4116,South,Sports,Football,18,48.46,645.49,0.26,0.1,Bank Transfer,Bob,2
5320,2022-08-10 15:00:00,4285,East,Clothing,Shirt,11,299.34,2634.19,0.2,0.23,PayPal,Bob,3
5321,2022-08-10 16:00:00,2082,East,Clothing,Sofa,17,291.22,3663.55,0.26,0.29,Cash,Alice,4
5322,2022-08-10 17:00:00,1643,South,Sports,Shirt,10,215.48,1896.22,0.12,0.26,Bank Transfer,Ethan,2
5323,2022-08-10 18:00:00,1615,East,Sports,Shirt,2,415.74,823.17,0.01,0.39,Bank Transfer,Bob,1
5324,2022-08-10 19:00:00,1194,North,Beauty,Shirt,19,471.73,7439.18,0.17,0.09,PayPal,Alice,1
5325,2022-08-10 20:00:00,4996,East,Beauty,Laptop,2,235.34,423.61,0.1,0.4,Bank Transfer,Charlie,1
5326,2022-08-10 21:00:00,1488,South,Sports,Perfume,6,230.79,1204.72,0.13,0.21,Cash,Alice,4
5327,2022-08-10 22:00:00,3204,East,Home,Laptop,17,253.52,3447.87,0.2,0.13,Credit Card,Alice,3
5328,2022-08-10 23:00:00,3657,North,Beauty,Laptop,12,362.95,3440.77,0.21,0.38,Cash,Diana,4
5329,2022-08-11 00:00:00,2249,North,Sports,Shirt,5,335.69,1661.67,0.01,0.21,Credit Card,Bob,4
5330,2022-08-11 01:00:00,3459,South,Clothing,Perfume,2,115.3,177.56,0.23,0.17,PayPal,Diana,4
5331,2022-08-11 02:00:00,4276,South,Beauty,Laptop,9,36.63,280.22,0.15,0.12,Credit Card,Ethan,5
5332,2022-08-11 03:00:00,2102,South,Home,Perfume,2,474.88,788.3,0.17,0.14,Credit Card,Alice,4
5333,2022-08-11 04:00:00,2147,West,Electronics,Shirt,14,134.23,1710.09,0.09,0.39,Bank Transfer,Bob,2
5334,2022-08-11 05:00:00,3518,West,Clothing,Laptop,15,321.11,4190.49,0.13,0.16,PayPal,Bob,3
5335,2022-08-11 06:00:00,2241,North,Home,Perfume,2,415.08,655.83,0.21,0.39,Bank Transfer,Bob,1
5336,2022-08-11 07:00:00,1515,West,Home,Football,18,153.64,2129.45,0.23,0.17,PayPal,Alice,5
5337,2022-08-11 08:00:00,2625,West,Home,Laptop,12,319.54,3374.34,0.12,0.13,Bank Transfer,Alice,3
5338,2022-08-11 09:00:00,2127,East,Clothing,Laptop,7,58.41,323.01,0.21,0.11,Credit Card,Charlie,3
5339,2022-08-11 10:00:00,1392,West,Home,Laptop,16,485.12,7140.97,0.08,0.19,Cash,Diana,4
5340,2022-08-11 11:00:00,1630,East,Electronics,Perfume,19,33.79,481.51,0.25,0.13,Credit Card,Diana,1
5341,2022-08-11 12:00:00,4716,South,Beauty,Sofa,3,221.9,545.87,0.18,0.29,Bank Transfer,Alice,3
5342,2022-08-11 13:00:00,2847,East,Clothing,Laptop,15,270.73,3126.93,0.23,0.13,PayPal,Ethan,2
5343,2022-08-11 14:00:00,3655,East,Home,Football,15,396.29,5112.14,0.14,0.34,Cash,Bob,1
5344,2022-08-11 15:00:00,1979,South,Sports,Football,7,64.96,422.89,0.07,0.34,Credit Card,Alice,2
5345,2022-08-11 16:00:00,1433,South,Beauty,Shirt,8,223.2,1553.47,0.13,0.15,PayPal,Alice,5
5346,2022-08-11 17:00:00,4402,North,Clothing,Sofa,7,153.36,955.43,0.11,0.31,Bank Transfer,Alice,3
5347,2022-08-11 18:00:00,4214,North,Sports,Sofa,3,159.45,430.52,0.1,0.35,Cash,Bob,5
5348,2022-08-11 19:00:00,4871,North,Sports,Perfume,19,390.5,6974.33,0.06,0.26,PayPal,Bob,2
5349,2022-08-11 20:00:00,3587,North,Home,Shirt,19,7.7,112.65,0.23,0.18,Cash,Alice,5
5350,2022-08-11 21:00:00,1277,East,Clothing,Perfume,18,375.8,6561.47,0.03,0.2,Credit Card,Charlie,2
5351,2022-08-11 22:00:00,1232,East,Home,Shirt,7,406.15,2075.43,0.27,0.33,Cash,Diana,4
5352,2022-08-11 23:00:00,2552,North,Electronics,Sofa,19,451.17,8143.62,0.05,0.15,Cash,Charlie,4
5353,2022-08-12 00:00:00,2594,West,Sports,Perfume,5,315.31,1119.35,0.29,0.17,Credit Card,Charlie,5
5354,2022-08-12 01:00:00,2113,North,Electronics,Shirt,13,170.06,1547.55,0.3,0.11,Bank Transfer,Alice,2
5355,2022-08-12 02:00:00,4563,West,Home,Sofa,2,216.48,381.0,0.12,0.19,Cash,Bob,3
5356,2022-08-12 03:00:00,4270,South,Beauty,Sofa,18,485.02,6111.25,0.3,0.08,Credit Card,Diana,1
5357,2022-08-12 04:00:00,3409,East,Sports,Laptop,4,441.19,1305.92,0.26,0.16,PayPal,Charlie,5
5358,2022-08-12 05:00:00,4512,East,Beauty,Perfume,4,234.45,919.04,0.02,0.18,PayPal,Ethan,3
5359,2022-08-12 06:00:00,1025,West,Clothing,Laptop,8,471.82,2717.68,0.28,0.14,PayPal,Bob,2
5360,2022-08-12 07:00:00,4096,North,Sports,Sofa,11,412.36,4490.6,0.01,0.09,Bank Transfer,Bob,2
5361,2022-08-12 08:00:00,2417,East,Electronics,Perfume,1,451.04,428.49,0.05,0.23,Credit Card,Diana,5
5362,2022-08-12 09:00:00,3554,West,Beauty,Perfume,9,343.07,2531.86,0.18,0.35,Credit Card,Diana,3
5363,2022-08-12 10:00:00,4372,South,Clothing,Football,6,429.54,2525.7,0.02,0.17,Credit Card,Diana,5
5364,2022-08-12 11:00:00,4410,South,Sports,Shirt,4,446.42,1696.4,0.05,0.13,Credit Card,Alice,4
5365,2022-08-12 12:00:00,3314,East,Clothing,Football,6,50.55,215.34,0.29,0.15,Bank Transfer,Bob,2
5366,2022-08-12 13:00:00,1460,North,Electronics,Football,13,482.78,4393.3,0.3,0.35,Bank Transfer,Alice,4
5367,2022-08-12 14:00:00,4764,West,Sports,Sofa,9,170.14,1163.76,0.24,0.23,PayPal,Alice,5
5368,2022-08-12 15:00:00,3503,East,Clothing,Shirt,14,222.75,2650.72,0.15,0.1,Credit Card,Alice,2
5369,2022-08-12 16:00:00,4431,South,Home,Football,12,396.99,3477.63,0.27,0.3,PayPal,Bob,5
5370,2022-08-12 17:00:00,2091,North,Sports,Football,4,334.12,1296.39,0.03,0.1,Cash,Ethan,1
5371,2022-08-12 18:00:00,2006,West,Sports,Perfume,8,447.06,2575.07,0.28,0.07,Cash,Charlie,3
5372,2022-08-12 19:00:00,3910,East,Sports,Sofa,17,203.28,3075.63,0.11,0.14,PayPal,Bob,2
5373,2022-08-12 20:00:00,4483,West,Sports,Football,5,189.78,702.19,0.26,0.11,Bank Transfer,Bob,2
5374,2022-08-12 21:00:00,2994,North,Home,Shirt,3,20.69,49.66,0.2,0.26,Cash,Diana,4
5375,2022-08-12 22:00:00,1490,North,Electronics,Laptop,4,234.05,664.7,0.29,0.22,PayPal,Charlie,1
5376,2022-08-12 23:00:00,4904,South,Home,Laptop,8,363.42,2151.45,0.26,0.3,Credit Card,Diana,4
5377,2022-08-13 00:00:00,2072,North,Home,Sofa,16,154.08,1799.65,0.27,0.23,PayPal,Ethan,3
5378,2022-08-13 01:00:00,4758,East,Clothing,Laptop,11,234.05,2085.39,0.19,0.2,Credit Card,Alice,5
5379,2022-08-13 02:00:00,3611,West,Beauty,Perfume,2,113.6,170.4,0.25,0.23,Cash,Diana,1
5380,2022-08-13 03:00:00,4173,North,Beauty,Perfume,8,387.53,2387.18,0.23,0.2,PayPal,Ethan,4
5381,2022-08-13 04:00:00,1215,North,Clothing,Shirt,7,34.95,232.42,0.05,0.06,Credit Card,Charlie,5
5382,2022-08-13 05:00:00,4509,East,Home,Sofa,1,354.16,286.87,0.19,0.29,Bank Transfer,Alice,3
5383,2022-08-13 06:00:00,2723,West,Clothing,Sofa,2,192.58,369.75,0.04,0.39,PayPal,Ethan,3
5384,2022-08-13 07:00:00,2592,West,Sports,Laptop,13,25.59,246.18,0.26,0.2,Bank Transfer,Diana,1
5385,2022-08-13 08:00:00,3606,South,Clothing,Football,11,427.47,4608.13,0.02,0.2,PayPal,Ethan,1
5386,2022-08-13 09:00:00,1158,South,Clothing,Football,3,246.42,517.48,0.3,0.07,Bank Transfer,Ethan,2
5387,2022-08-13 10:00:00,3536,West,Sports,Football,2,301.66,530.92,0.12,0.36,PayPal,Alice,3
5388,2022-08-13 11:00:00,1685,East,Beauty,Shirt,16,367.36,5583.87,0.05,0.38,Bank Transfer,Bob,2
5389,2022-08-13 12:00:00,4313,East,Sports,Sofa,1,329.26,237.07,0.28,0.33,Cash,Ethan,5
5390,2022-08-13 13:00:00,3841,South,Electronics,Laptop,7,366.77,2541.72,0.01,0.09,Credit Card,Alice,1
5391,2022-08-13 14:00:00,2776,North,Clothing,Shirt,3,382.33,986.41,0.14,0.37,Cash,Alice,2
5392,2022-08-13 15:00:00,4953,East,Clothing,Perfume,16,296.63,3654.48,0.23,0.06,Bank Transfer,Charlie,3
5393,2022-08-13 16:00:00,3052,North,Beauty,Perfume,6,185.99,1004.35,0.1,0.21,Credit Card,Charlie,5
5394,2022-08-13 17:00:00,4667,East,Home,Perfume,14,125.36,1474.23,0.16,0.23,Bank Transfer,Bob,1
5395,2022-08-13 18:00:00,2843,West,Sports,Sofa,11,451.94,3927.36,0.21,0.34,PayPal,Diana,3
5396,2022-08-13 19:00:00,3408,South,Home,Perfume,19,485.11,6544.13,0.29,0.31,Bank Transfer,Ethan,4
5397,2022-08-13 20:00:00,3506,North,Electronics,Football,1,182.04,176.58,0.03,0.33,Cash,Ethan,5
5398,2022-08-13 21:00:00,3295,North,Sports,Perfume,13,60.59,748.29,0.05,0.35,Credit Card,Alice,5
5399,2022-08-13 22:00:00,2589,West,Electronics,Shirt,9,115.16,880.97,0.15,0.22,Bank Transfer,Alice,4
5400,2022-08-13 23:00:00,2696,East,Electronics,Perfume,11,336.98,3224.9,0.13,0.32,Credit Card,Alice,1
5401,2022-08-14 00:00:00,3993,North,Electronics,Football,1,90.6,79.73,0.12,0.07,Cash,Charlie,3
5402,2022-08-14 01:00:00,3469,East,Sports,Perfume,13,391.16,4627.42,0.09,0.21,Credit Card,Alice,5
5403,2022-08-14 02:00:00,2946,West,Sports,Laptop,1,461.9,383.38,0.17,0.06,Credit Card,Bob,2
5404,2022-08-14 03:00:00,4809,South,Beauty,Football,3,482.01,1070.06,0.26,0.37,PayPal,Alice,1
5405,2022-08-14 04:00:00,3062,North,Clothing,Sofa,17,9.62,155.36,0.05,0.39,Credit Card,Diana,1
5406,2022-08-14 05:00:00,3783,East,Home,Perfume,5,479.29,2252.66,0.06,0.08,Bank Transfer,Alice,3
5407,2022-08-14 06:00:00,4644,North,Home,Shirt,6,371.4,1782.72,0.2,0.24,Credit Card,Ethan,4
5408,2022-08-14 07:00:00,2145,East,Electronics,Perfume,17,46.6,776.36,0.02,0.16,Cash,Ethan,5
5409,2022-08-14 08:00:00,3324,East,Sports,Shirt,10,210.54,1684.32,0.2,0.17,Credit Card,Alice,5
5410,2022-08-14 09:00:00,2581,East,Sports,Laptop,11,351.52,3518.72,0.09,0.21,PayPal,Ethan,2
5411,2022-08-14 10:00:00,3500,West,Electronics,Sofa,13,478.56,5536.94,0.11,0.09,Cash,Alice,2
5412,2022-08-14 11:00:00,4461,South,Clothing,Football,10,86.25,759.0,0.12,0.11,Bank Transfer,Alice,2
5413,2022-08-14 12:00:00,4365,North,Home,Football,14,68.23,859.7,0.1,0.25,Cash,Charlie,2
5414,2022-08-14 13:00:00,4645,South,Beauty,Sofa,13,238.81,2328.4,0.25,0.06,Credit Card,Charlie,3
5415,2022-08-14 14:00:00,3645,East,Clothing,Laptop,4,484.21,1394.52,0.28,0.26,Cash,Ethan,3
5416,2022-08-14 15:00:00,3493,East,Sports,Laptop,17,485.83,6937.65,0.16,0.16,Bank Transfer,Ethan,2
5417,2022-08-14 16:00:00,3257,South,Electronics,Perfume,18,117.82,1760.23,0.17,0.34,Bank Transfer,Bob,2
5418,2022-08-14 17:00:00,4661,South,Home,Laptop,11,163.08,1758.0,0.02,0.26,Cash,Bob,2
5419,2022-08-14 18:00:00,3761,North,Electronics,Perfume,10,454.48,3590.39,0.21,0.3,Cash,Alice,5
5420,2022-08-14 19:00:00,3349,East,Sports,Shirt,18,368.75,5442.75,0.18,0.09,PayPal,Bob,3
5421,2022-08-14 20:00:00,2932,South,Electronics,Sofa,19,486.3,9054.91,0.02,0.14,Bank Transfer,Diana,1
5422,2022-08-14 21:00:00,4294,West,Home,Shirt,9,447.11,3782.55,0.06,0.4,PayPal,Charlie,3
5423,2022-08-14 22:00:00,2757,East,Electronics,Shirt,5,111.47,523.91,0.06,0.2,Credit Card,Ethan,3
5424,2022-08-14 23:00:00,3050,East,Home,Shirt,1,381.06,362.01,0.05,0.18,Bank Transfer,Bob,5
5425,2022-08-15 00:00:00,1989,North,Electronics,Shirt,5,29.04,116.16,0.2,0.36,Bank Transfer,Diana,5
5426,2022-08-15 01:00:00,2541,West,Electronics,Football,3,409.83,885.23,0.28,0.06,PayPal,Bob,2
5427,2022-08-15 02:00:00,2116,North,Home,Laptop,1,302.77,233.13,0.23,0.24,Credit Card,Ethan,4
5428,2022-08-15 03:00:00,3567,West,Electronics,Sofa,19,478.27,7814.93,0.14,0.12,Cash,Bob,3
5429,2022-08-15 04:00:00,4499,North,Clothing,Sofa,6,480.22,2535.56,0.12,0.18,Bank Transfer,Charlie,4
5430,2022-08-15 05:00:00,1492,West,Beauty,Shirt,10,30.15,265.32,0.12,0.12,PayPal,Bob,1
5431,2022-08-15 06:00:00,4306,West,Clothing,Sofa,5,84.46,346.29,0.18,0.06,Bank Transfer,Diana,2
5432,2022-08-15 07:00:00,1619,West,Beauty,Perfume,12,244.68,2613.18,0.11,0.2,PayPal,Bob,3
5433,2022-08-15 08:00:00,4232,South,Clothing,Sofa,12,440.35,4914.31,0.07,0.33,PayPal,Ethan,5
5434,2022-08-15 09:00:00,4792,East,Beauty,Shirt,17,408.15,5689.61,0.18,0.38,PayPal,Bob,5
5435,2022-08-15 10:00:00,4823,West,Electronics,Sofa,2,482.36,848.95,0.12,0.27,Bank Transfer,Diana,4
5436,2022-08-15 11:00:00,3378,South,Home,Laptop,14,310.95,4353.3,0.0,0.19,Cash,Bob,5
5437,2022-08-15 12:00:00,3380,South,Home,Shirt,12,132.0,1568.16,0.01,0.32,Cash,Alice,4
5438,2022-08-15 13:00:00,3097,North,Sports,Football,13,17.43,208.46,0.08,0.23,PayPal,Ethan,2
5439,2022-08-15 14:00:00,2546,East,Beauty,Laptop,5,115.35,490.24,0.15,0.18,Cash,Alice,4
5440,2022-08-15 15:00:00,1862,East,Sports,Sofa,5,339.26,1509.71,0.11,0.11,Cash,Alice,3
5441,2022-08-15 16:00:00,2691,North,Sports,Football,17,463.51,7800.87,0.01,0.33,Bank Transfer,Ethan,5
5442,2022-08-15 17:00:00,4563,East,Beauty,Laptop,5,163.85,761.9,0.07,0.23,Cash,Ethan,5
5443,2022-08-15 18:00:00,2605,North,Home,Perfume,19,438.47,8081.0,0.03,0.39,Credit Card,Diana,3
5444,2022-08-15 19:00:00,4752,South,Beauty,Laptop,4,200.47,577.35,0.28,0.33,PayPal,Diana,1
5445,2022-08-15 20:00:00,3319,South,Electronics,Football,7,157.59,1003.85,0.09,0.2,Credit Card,Diana,2
5446,2022-08-15 21:00:00,1579,West,Sports,Perfume,17,256.88,4366.96,0.0,0.31,Bank Transfer,Alice,4
5447,2022-08-15 22:00:00,2890,North,Sports,Sofa,11,223.93,1970.58,0.2,0.21,Bank Transfer,Bob,2
5448,2022-08-15 23:00:00,2275,South,Beauty,Shirt,6,457.33,2551.9,0.07,0.08,Credit Card,Charlie,3
5449,2022-08-16 00:00:00,3607,South,Sports,Sofa,13,236.79,2554.96,0.17,0.23,Bank Transfer,Bob,2
5450,2022-08-16 01:00:00,3743,North,Home,Shirt,12,142.28,1621.99,0.05,0.35,Cash,Charlie,1
5451,2022-08-16 02:00:00,2855,South,Sports,Shirt,5,422.07,1477.24,0.3,0.35,Credit Card,Charlie,2
5452,2022-08-16 03:00:00,4770,East,Beauty,Football,10,499.38,3545.6,0.29,0.25,Cash,Charlie,4
5453,2022-08-16 04:00:00,4161,South,Home,Perfume,11,325.84,2867.39,0.2,0.18,Cash,Charlie,3
5454,2022-08-16 05:00:00,3493,North,Home,Perfume,9,128.98,917.05,0.21,0.05,Bank Transfer,Ethan,1
5455,2022-08-16 06:00:00,4064,East,Sports,Laptop,13,123.21,1393.51,0.13,0.16,Bank Transfer,Diana,1
5456,2022-08-16 07:00:00,2355,East,Beauty,Sofa,3,33.56,71.48,0.29,0.4,Credit Card,Ethan,1
5457,2022-08-16 08:00:00,2162,South,Sports,Football,17,43.26,639.82,0.13,0.3,Bank Transfer,Alice,5
5458,2022-08-16 09:00:00,1356,West,Electronics,Sofa,18,457.92,7665.58,0.07,0.3,PayPal,Ethan,2
5459,2022-08-16 10:00:00,2624,East,Electronics,Laptop,5,52.76,255.89,0.03,0.32,Bank Transfer,Diana,4
5460,2022-08-16 11:00:00,3321,North,Home,Laptop,16,244.75,3681.04,0.06,0.27,PayPal,Bob,5
5461,2022-08-16 12:00:00,4090,West,Sports,Football,16,350.57,4655.57,0.17,0.26,Bank Transfer,Diana,4
5462,2022-08-16 13:00:00,3006,West,Electronics,Laptop,11,425.93,4357.26,0.07,0.21,Bank Transfer,Bob,4
5463,2022-08-16 14:00:00,3358,East,Clothing,Football,4,89.78,287.3,0.2,0.21,Cash,Alice,4
5464,2022-08-16 15:00:00,1869,South,Electronics,Laptop,9,221.7,1775.82,0.11,0.35,Credit Card,Charlie,4
